,Name,Category,priceElement,ZipCode,QueryCategory
19545,Flingers Pizza Pub,RestaurantsPizzaBars,$,61702,restaurant
19546,Kobe Japanese Steak House,RestaurantsJapanese RestaurantsSushi Bars,,61702,restaurant
19547,Chuck E. Cheese,RestaurantsPizzaParty Planning,$,61702,restaurant
19548,Giordano's,RestaurantsPizzaItalian Restaurants,$,61702,restaurant
19549, Carmelas Restaurant,RestaurantsFamily Style Restaurants,$,61701,restaurant
19550, Bandana's Bar-B-Q,RestaurantsBarbecue RestaurantsTake Out Restaurants,$$,61701,restaurant
19551, Ephesus Restaurant,RestaurantsFamily Style RestaurantsTake Out Restaurants,$$,61701,restaurant
19552, Biscuit BBQ King,RestaurantsBarbecue Restaurants,,61701,restaurant
19553, Golden Dragon Chinese Restaurant,RestaurantsChinese RestaurantsFamily Style Restaurants,$,61701,restaurant
19554, Red Sun,RestaurantsFamily Style RestaurantsTake Out Restaurants,$,61701,restaurant
19555, Michael's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,$$$,61701,restaurant
19556, Schooners,RestaurantsAmerican RestaurantsCaterers,$,61701,restaurant
19557, Bona Fide Thai Cuisine,RestaurantsThai RestaurantsCaterers,,61701,restaurant
19558, Keller's Iron Skillet & Catering,RestaurantsCoffee ShopsFamily Style Restaurants,$,61701,restaurant
19559, China Star,RestaurantsChinese RestaurantsAsian Restaurants,$,61701,restaurant
19560, Fiesta Ranchera Mexican Restaurant,RestaurantsTake Out RestaurantsMexican Restaurants,,61701,restaurant
19561, Kobe Barbeque,RestaurantsBarbecue Restaurants,$,61701,restaurant
19562, Cracker Barrel Old Country Store,RestaurantsAmerican RestaurantsFamily Style Restaurants,,61701,restaurant
19563, Reality Bites,RestaurantsAmerican RestaurantsTake Out Restaurants,$$,61701,restaurant
19564, Outback Steakhouse,RestaurantsSteak HousesAmerican Restaurants,,61701,restaurant
19565, Barrel House,RestaurantsAmerican RestaurantsBars,$$,61701,restaurant
19566, Brass Pig Smoke & Alehouse,RestaurantsAmerican RestaurantsBarbecue Restaurants,$,61701,restaurant
19567, Bakery and Pickle,RestaurantsAmerican RestaurantsTake Out Restaurants,,61701,restaurant
19568, Epiphany Farms Restaurant,RestaurantsAmerican RestaurantsCaterers,$$$,61701,restaurant
19569, Applebee's,RestaurantsAmerican RestaurantsTake Out Restaurants,$$,61701,restaurant
19570,Grand Cafe,RestaurantsChinese RestaurantsAsian Restaurants,$$,61701,restaurant
19571,Pt's BBQ,RestaurantsBarbecue RestaurantsSoul Food Restaurants,$$,61701,restaurant
19572,Flingers Pizza Pub,RestaurantsPizzaBars,$,61701,restaurant
19573,Lucca Grill,RestaurantsAmerican RestaurantsPizza,$$,61701,restaurant
19574,Panera Bread,RestaurantsSandwich ShopsCoffee Shops,$,61701,restaurant
19575,Tobin's Pizza,RestaurantsPizzaTake Out Restaurants,$$,61701,restaurant
19576,Ozark House Restaurant,RestaurantsAmerican RestaurantsSteak Houses,$$,61701,restaurant
19577,Anju Above,RestaurantsSushi BarsJapanese Restaurants,$$,61701,restaurant
19578,Country Pride,RestaurantsAmerican Restaurants,,61701,restaurant
19579, Bistro Wasabi,RestaurantsSushi BarsJapanese Restaurants,$$$,60180,restaurant
19580, Porkies Pig Roast,RestaurantsBarbecue RestaurantsCaterers,$$,60180,restaurant
19581, Public House of Woodstock,RestaurantsAmerican RestaurantsBars,,60180,restaurant
19582, Midwest Breakfast Co,"RestaurantsBreakfast, Brunch & Lunch RestaurantsFamily Style Restaurants",$,60180,restaurant
19583, China Palace,RestaurantsChinese RestaurantsAsian Restaurants,$,60180,restaurant
19584, Papa Saverios,RestaurantsPizzaTake Out Restaurants,$$,60180,restaurant
19585, Sams Bar and Grill,RestaurantsBarbecue RestaurantsCocktail Lounges,,60180,restaurant
19586, Ming's Garden,RestaurantsChinese Restaurants,,60180,restaurant
19587, Tufano's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60180,restaurant
19588, Marengo Cafe,RestaurantsCoffee ShopsAmerican Restaurants,,60180,restaurant
19589, Flatlander Market,RestaurantsAmerican RestaurantsDelicatessens,$,60180,restaurant
19590, Jameson's,RestaurantsSteak HousesChicken Restaurants,,60180,restaurant
19591, Sammy's Restaurant & Bar,RestaurantsAmerican RestaurantsCocktail Lounges,$,60180,restaurant
19592, Dino's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,60180,restaurant
19593, Village Inn,"RestaurantsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",$,60180,restaurant
19594, Fire & Ice Smokehouse & Crmry,RestaurantsBarbecue RestaurantsIce Cream & Frozen Desserts,$$,60180,restaurant
19595, Papa G's,RestaurantsAmerican RestaurantsNight Clubs,$,60180,restaurant
19596, Sal's Pizza Place,RestaurantsPizzaItalian Restaurants,,60180,restaurant
19597, Rosati's Pizza And Catering,RestaurantsItalian RestaurantsPizza,,60180,restaurant
19598, Speedy Cafe,RestaurantsAmerican RestaurantsTake Out Restaurants,,60180,restaurant
19599, Dairy Mart,RestaurantsAmerican Restaurants,$,60180,restaurant
19600,StoneBakers,RestaurantsItalian RestaurantsPizza,$$,60180,restaurant
19601,BBQ King Smokehouse Huntley,RestaurantsBarbecue RestaurantsBars,$$,60180,restaurant
19602,Brunch Cafe-Huntley,"RestaurantsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",$$,60180,restaurant
19603,Joe's Place,RestaurantsPizzaTake Out Restaurants,,60180,restaurant
19604,Time Out Sports Bar & Grill,RestaurantsBarbecue RestaurantsBar & Grills,$$,60180,restaurant
19605,Niko's R & R Supper Club,RestaurantsSteak HousesBar & Grills,,60180,restaurant
19606,Clasen's Tavern,RestaurantsTavernsBars,$,60180,restaurant
19607,Checkers,RestaurantsFast Food RestaurantsAmerican Restaurants,,60180,restaurant
19608,Goldrush Saloon Inc,RestaurantsBarbecue RestaurantsBars,,60180,restaurant
19609,falo Wild Wings,RestaurantsBarsTake Out RestaurantsChicken RestaurantsBar & Grills,,60180,restaurant
19610, White Castle,RestaurantsFast Food RestaurantsHamburgers & Hot Dogs,$,60156,restaurant
19611, Caribou Coffee,RestaurantsCoffee & Espresso RestaurantsCoffee Shops,,60156,restaurant
19612, Starbucks Coffee,RestaurantsCoffee & Espresso RestaurantsCoffee & Tea,$$,60156,restaurant
19613, Kaminari,RestaurantsTake Out RestaurantsCaterers,$$,60156,restaurant
19614, El Cochino,RestaurantsMexican RestaurantsBars,$,60156,restaurant
19615, Sushi Moah Inc,RestaurantsSushi Bars,,60156,restaurant
19616, Cachas Taco Bar,RestaurantsMexican Restaurants,$,60156,restaurant
19617, Grieco Thomas,Restaurants,,60156,restaurant
19618, Poke Bros,Restaurants,$$,60156,restaurant
19619, Stella's Place,RestaurantsTake Out Restaurants,,60156,restaurant
19620, Chicago Grill,RestaurantsHamburgers & Hot DogsHot Dog Stands & Restaurants,,60156,restaurant
19621, Two Italians Deli & Pizzeria,RestaurantsPizzaTake Out Restaurants,,60156,restaurant
19622, Tacos El Norte,RestaurantsMexican RestaurantsTake Out Restaurants,$,60156,restaurant
19623, Little Caesars Pizza,RestaurantsPizzaTake Out Restaurants,$,60156,restaurant
19624, Yumz Gourmet Frozen Yogurt,RestaurantsYogurtIce Cream & Frozen Desserts,,60156,restaurant
19625, Einstein Bros. Bagels,"RestaurantsBagelsBreakfast, Brunch & Lunch Restaurants",$,60156,restaurant
19626, Dunkin',RestaurantsDonut ShopsBagels,,60156,restaurant
19627, Tropical Smoothie Cafe,RestaurantsHealth Food RestaurantsJuices,,60156,restaurant
19628, Ira's Bagels,RestaurantsPizza,$$,60156,restaurant
19629, Wing Street,RestaurantsAmerican RestaurantsTake Out Restaurants,,60156,restaurant
19630, D M Prime Burgers,RestaurantsAmerican RestaurantsHamburgers & Hot Dogs,$,60156,restaurant
19631,Mori Sushi,RestaurantsSushi BarsJapanese Restaurants,$$,60156,restaurant
19632,Blue Cow Polish Deli,RestaurantsDelicatessensFamily Style Restaurants,$,60156,restaurant
19633,Alfredo's Pizza & Pasta,RestaurantsPizzaCaterers,$$,60156,restaurant
19634,Dino's Pizza & Pasta,RestaurantsPizzaCaterers,$$,60156,restaurant
19635,Noodles & Company,RestaurantsAsian Restaurants,$,60156,restaurant
19636,Lily Garden Restaurant,RestaurantsChinese RestaurantsTake Out Restaurants,$,60156,restaurant
19637,Bistro Wasabi,RestaurantsSushi BarsJapanese Restaurants,$$$,60156,restaurant
19638,Moretti's Ristorante and Pizzeria,RestaurantsAmerican RestaurantsPizza,$$,60156,restaurant
19639,Chen Chinese Cuisine,RestaurantsChinese RestaurantsAsian Restaurants,$$,60156,restaurant
19640,falo Wild Wings,RestaurantsBarsTake Out RestaurantsChicken RestaurantsBar & Grills,,60156,restaurant
19641, Subway,RestaurantsFast Food RestaurantsSandwich Shops,,60152,restaurant
19642, McDonald's,RestaurantsFast Food RestaurantsHamburgers & Hot Dogs,,60152,restaurant
19643, Taco Bell,RestaurantsFast Food RestaurantsMexican Restaurants,,60152,restaurant
19644, Gerardo's Pizza,RestaurantsPizza,,60152,restaurant
19645, Country Cafe & Bar,Restaurants,,60152,restaurant
19646, Nick Kolovos,RestaurantsCoffee Shops,,60152,restaurant
19647, Rosati's Pizza,RestaurantsPizza,$$,60152,restaurant
19648, Hong's Delight,RestaurantsTake Out Restaurants,,60152,restaurant
19649, Ettner Brothers,Restaurants,,60152,restaurant
19650, Spot,Restaurants,,60152,restaurant
19651, Steinke,Restaurants,,60152,restaurant
19652, Mr Giggle Pizza,RestaurantsPizza,,60152,restaurant
19653, Napoli Pizza,Restaurants,,60152,restaurant
19654, Malitos Pizza,RestaurantsPizza,,60152,restaurant
19655, La Placanta Taqueria,RestaurantsMexican Restaurants,,60152,restaurant
19656, Rosati's Sit Down,RestaurantsTake Out RestaurantsCaterers,$$,60152,restaurant
19657, La Hacienda Los Lopez,RestaurantsMexican RestaurantsTake Out Restaurants,$$,60152,restaurant
19658, Kings Cort,Restaurants,,60152,restaurant
19659, Dunkin',RestaurantsDonut ShopsBagels,,60152,restaurant
19660, Little Caesars Pizza,RestaurantsPizzaTake Out Restaurants,,60152,restaurant
19661, Trio Grille,Restaurants,$$,60152,restaurant
19662,Ming's Garden,RestaurantsChinese Restaurants,,60152,restaurant
19663,Marengo Cafe,RestaurantsCoffee ShopsAmerican Restaurants,,60152,restaurant
19664,Flatlander Market,RestaurantsAmerican RestaurantsDelicatessens,$,60152,restaurant
19665,Dino's Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,60152,restaurant
19666,Fire & Ice Smokehouse & Crmry,RestaurantsBarbecue RestaurantsIce Cream & Frozen Desserts,$$,60152,restaurant
19667,Joe's Place,RestaurantsPizzaTake Out Restaurants,,60152,restaurant
19668,Time Out Sports Bar & Grill,RestaurantsBarbecue RestaurantsBar & Grills,$$,60152,restaurant
19669,Niko's R & R Supper Club,RestaurantsSteak HousesBar & Grills,,60152,restaurant
19670,StoneBakers,RestaurantsItalian RestaurantsPizza,$$,60152,restaurant
19671,falo Wild Wings,RestaurantsBarsTake Out RestaurantsChicken RestaurantsBar & Grills,,60152,restaurant
19672, Plaza Del Burrito,RestaurantsMexican Restaurants,,60142,restaurant
19673, Lucky Bernies,RestaurantsDelicatessens,$,60142,restaurant
19674, Street Slice Pizza Cafe,RestaurantsCoffee Shops,$$,60142,restaurant
19675, China Dragon,Restaurants,,60142,restaurant
19676, Que Pasta,Restaurants,,60142,restaurant
19677, Rosati's of Huntley Inc,RestaurantsPizzaCaterers,,60142,restaurant
19678, Green Garden,Restaurants,$$,60142,restaurant
19679, Sacco's Old World Pizza,RestaurantsPizza,,60142,restaurant
19680, Zee's Sports Bar & Grill,RestaurantsPizzaBars,$$,60142,restaurant
19681, Wichos Tacos,RestaurantsMexican RestaurantsLatin American Restaurants,$,60142,restaurant
19682, Pines of Huntley,Restaurants,$$,60142,restaurant
19683, Little Caesars Pizza,RestaurantsPizzaTake Out Restaurants,,60142,restaurant
19684, Tropical Smoothie Cafe,RestaurantsHealth Food RestaurantsJuices,$,60142,restaurant
19685, WDS Dessert Stations,RestaurantsDessert RestaurantsIce Cream & Frozen Desserts-Manufacturers & Distributors,,60142,restaurant
19686, Huntley's Tacos Locos,RestaurantsMexican Restaurants,$,60142,restaurant
19687, Dunkin',RestaurantsDonut ShopsBagels,$,60142,restaurant
19688, China Palace,RestaurantsChinese RestaurantsAsian Restaurants,$,60142,restaurant
19689, Papa Saverios,RestaurantsPizzaTake Out Restaurants,$$,60142,restaurant
19690, Denny's,"RestaurantsBreakfast, Brunch & Lunch RestaurantsFamily Style Restaurants",$$,60142,restaurant
19691, Sams Bar and Grill,RestaurantsBarbecue RestaurantsCocktail Lounges,,60142,restaurant
19692, Tufano's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60142,restaurant
19693,Jameson's,RestaurantsSteak HousesChicken Restaurants,,60142,restaurant
19694,Sammy's Restaurant & Bar,RestaurantsAmerican RestaurantsCocktail Lounges,$,60142,restaurant
19695,Village Inn,"RestaurantsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",$,60142,restaurant
19696,Papa G's,RestaurantsAmerican RestaurantsNight Clubs,$,60142,restaurant
19697,Sal's Pizza Place,RestaurantsPizzaItalian Restaurants,,60142,restaurant
19698,Rosati's Pizza And Catering,RestaurantsItalian RestaurantsPizza,,60142,restaurant
19699,Dairy Mart,RestaurantsAmerican Restaurants,$,60142,restaurant
19700,BBQ King Smokehouse Huntley,RestaurantsBarbecue RestaurantsBars,$$,60142,restaurant
19701,Brunch Cafe-Huntley,"RestaurantsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",$$,60142,restaurant
19702,falo Wild Wings,RestaurantsBarsTake Out RestaurantsChicken RestaurantsBar & Grills,,60142,restaurant
19703, Star Restaurant,RestaurantsFamily Style Restaurants,$$,60102,restaurant
19704, Ta Wan Thai Restaurant,RestaurantsFamily Style RestaurantsCaterers,$$,60102,restaurant
19705, Thirsty Whale Bar & Grill Inc,RestaurantsBarbecue RestaurantsAmerican Restaurants,$$,60102,restaurant
19706, China Bistro,RestaurantsChinese RestaurantsAmerican Restaurants,$$,60102,restaurant
19707, Gourmet House,RestaurantsChinese RestaurantsAsian Restaurants,$$,60102,restaurant
19708, Golden Corral Restaurants,RestaurantsBuffet RestaurantsAmerican Restaurants,$$,60102,restaurant
19709, Biaggi's Ristorante Italiano,RestaurantsItalian RestaurantsWineries,$$,60102,restaurant
19710, Burnt Toast Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,$$$,60102,restaurant
19711, Montarra,RestaurantsAmerican RestaurantsTake Out Restaurants,$$$,60102,restaurant
19712, Port Edward Restaurant,RestaurantsSeafood RestaurantsFamily Style Restaurants,$$$,60102,restaurant
19713, Georgia's Restaurant & Pancake House Algonquin,"RestaurantsAmerican RestaurantsBreakfast, Brunch & Lunch Restaurants",$$,60102,restaurant
19714, Bold American Fare,RestaurantsAmerican RestaurantsSteak Houses,,60102,restaurant
19715, Red Robin Gourmet Burgers,RestaurantsFamily Style RestaurantsTake Out Restaurants,$$,60102,restaurant
19716, LongHorn Steakhouse,RestaurantsSteak HousesAmerican Restaurants,$,60102,restaurant
19717, Bulldog Ale House,RestaurantsAmerican RestaurantsBars,$$,60102,restaurant
19718, Clean Eatz,RestaurantsTake Out RestaurantsAmerican Restaurants,,60102,restaurant
19719, Buffalo Wild Wings,RestaurantsBarsChicken Restaurants,$$,60102,restaurant
19720, The Black Bear Bistro,RestaurantsAmerican RestaurantsHealth Food Restaurants,,60102,restaurant
19721, On The Border Mexican Grill & Cantina,RestaurantsMexican RestaurantsTake Out Restaurants,$$,60102,restaurant
19722, Chili's Grill & Bar,RestaurantsAmerican RestaurantsBars,$$,60102,restaurant
19723, Village Vintner,RestaurantsAmerican RestaurantsPizza,$$,60102,restaurant
19724,Sal's Pizza Company,RestaurantsPizzaCaterers,$$$,60102,restaurant
19725,Houlihan's,RestaurantsAmerican RestaurantsFamily Style Restaurants,$$,60102,restaurant
19726,Cucina Bella,RestaurantsItalian RestaurantsCaterers,$$,60102,restaurant
19727,Rainbow Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,$,60102,restaurant
19728,Riverview Restaurant & Tavern,RestaurantsAmerican RestaurantsPizza,$$$,60102,restaurant
19729,Algonquin Sub Shop,RestaurantsAmerican RestaurantsCaterers,$,60102,restaurant
19730,Giordano's,RestaurantsPizzaItalian Restaurants,$$,60102,restaurant
19731,The Texan Barbecue,RestaurantsBarbecue RestaurantsCaterers,$$,60102,restaurant
19732,Bonefish Grill,RestaurantsSeafood RestaurantsAmerican Restaurants,$$,60102,restaurant
19733,falo Wild Wings,RestaurantsBarsTake Out RestaurantsChicken RestaurantsBar & Grills,,60102,restaurant
19734, El Niagara Mexican Restaurant,RestaurantsMexican Restaurants,$$,60098,restaurant
19735, Dunkin',RestaurantsDonut ShopsBagels,,60098,restaurant
19736, Little Caesars Pizza,RestaurantsPizzaTake Out Restaurants,,60098,restaurant
19737, Panera Bread,RestaurantsSandwich ShopsCoffee Shops,$,60098,restaurant
19738, Expressly Leslie Vegetarian Specialties,RestaurantsMediterranean RestaurantsMiddle Eastern Restaurants,$,60098,restaurant
19739, 3 Stars Pizza,RestaurantsPizza,,60098,restaurant
19740, Kishwaukee Brewery,RestaurantsBeer & Ale,,60098,restaurant
19741, Main Street Pour House,Restaurants,$$,60098,restaurant
19742, Rosatis Pizzeria & Catering Inc,RestaurantsPizzaCaterers,$$$,60098,restaurant
19743, Papa Murphy's | Take 'N' Bake Pizza,RestaurantsPizzaTake Out Restaurants,$,60098,restaurant
19744, Rendezvous Coffeehouse and Wine Bar,RestaurantsTapasSpanish Restaurants,,60098,restaurant
19745, Golden Rolls,RestaurantsFamily Style Restaurants,,60098,restaurant
19746, BBQ King Smoke House,RestaurantsBarbecue Restaurants,,60098,restaurant
19747, La Trinidad Restaurant,RestaurantsFamily Style Restaurants,,60098,restaurant
19748, Isabel's Family Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,,60098,restaurant
19749, Double Yolk Cafe,RestaurantsAmerican Restaurants,,60098,restaurant
19750, Cesaroni's Cafe And Deli,RestaurantsAmerican RestaurantsDelicatessens,,60098,restaurant
19751, Golden Rolls Restaurant Inc,RestaurantsSushi BarsCaterers,$$,60098,restaurant
19752, Panda Garden,RestaurantsChinese RestaurantsAsian Restaurants,$,60098,restaurant
19753, Three Brothers Family Restaurant,RestaurantsAmerican RestaurantsFamily Style Restaurants,$,60098,restaurant
19754,DC Cobbs,RestaurantsAmerican RestaurantsBars,$$,60098,restaurant
19755,Angelo's Family Restaurant,RestaurantsFamily Style RestaurantsCaterers,,60098,restaurant
19756,Tommy's Red Hots,RestaurantsHamburgers & Hot DogsHot Dog Stands & Restaurants,$,60098,restaurant
19757,Green Garden,RestaurantsChinese RestaurantsCaterers,$,60098,restaurant
19758,Chop Suey Hut,RestaurantsChinese RestaurantsChinese Grocery Stores,$$,60098,restaurant
19759,Your Sister's Tomato,RestaurantsPizzaItalian Restaurants,,60098,restaurant
19760,BBQ King Smokehouse Woodstock,RestaurantsBarbecue RestaurantsCaterers,$$,60098,restaurant
